trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:00:48,08:00:48,par_8_09096,24,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:01:36,08:01:36,par_8_12875,25,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:02:24,08:02:24,par_8_09679,26,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:03:12,08:03:12,par_8_06664,27,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:04:01,08:04:01,par_8_50021,28,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:05:37,08:05:37,par_8_18639,29,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:06:25,08:06:25,par_8_18637,30,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:07:13,08:07:13,par_8_18635,31,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:08:49,08:08:49,par_8_09128,32,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:09:37,08:09:37,par_8_18634,33,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:10:25,08:10:25,par_8_18636,34,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:12:01,08:12:01,par_8_18638,35,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:13:37,08:13:37,par_8_08419,36,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:15:13,08:15:13,par_8_07375,37,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:16:49,08:16:49,par_8_11330,38,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:18:25,08:18:25,par_8_07373,39,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:20:00,08:20:00,par_8_12724,40,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:21:36,08:21:36,par_8_06772,41,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:23:12,08:23:12,par_8_07365,42,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:24:48,08:24:48,par_8_06770,43,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:26:24,08:26:24,par_8_06763,44,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:28:00,08:28:00,par_8_10614,45,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:29:36,08:29:36,par_8_06769,46,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:31:12,08:31:12,par_8_06792,47,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:32:48,08:32:48,par_8_06790,48,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:34:24,08:34:24,par_8_12925,49,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:36:00,08:36:00,par_8_07236,50,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:37:36,08:37:36,par_8_06841,51,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:38:24,08:38:24,par_8_18823,52,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:39:12,08:39:12,par_8_07369,53,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:40:48,08:40:48,par_8_16646,54,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:42:24,08:42:24,par_8_16645,55,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:44:00,08:44:00,par_8_07363,56,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:45:36,08:45:36,par_8_1322,57,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:47:12,08:47:12,par_8_1316,58,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:48:48,08:48:48,par_8_1314,59,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:50:24,08:50:24,par_8_4921,60,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:52:00,08:52:00,par_8_07384,61,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:53:36,08:53:36,par_8_07385,62,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:55:12,08:55:12,par_8_07386,63,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,08:56:48,08:56:48,par_8_07396,64,,,,
6044_8__827___-8__827____7_07:40:00_2_-__10_8__827___,09:00:00,09:00:00,par_8_4593,65,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,07:50:00,07:50:00,par_8_4593,0,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,07:50:43,07:50:43,par_8_07324,1,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,07:51:04,07:51:04,par_8_07325,2,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,07:51:48,07:51:48,par_8_07326,3,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,07:52:31,07:52:31,par_8_07327,4,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,07:53:14,07:53:14,par_8_4922,5,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,07:53:57,07:53:57,par_8_1313,6,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,07:54:40,07:54:40,par_8_1315,7,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,07:55:24,07:55:24,par_8_1321,8,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,07:56:07,07:56:07,par_8_07333,9,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,07:56:50,07:56:50,par_8_16644,10,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,07:57:33,07:57:33,par_8_16646,11,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,07:58:38,07:58:38,par_8_07369,12,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:00:48,08:00:48,par_8_06838,13,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:01:31,08:01:31,par_8_06840,14,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:02:14,08:02:14,par_8_07236,15,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:02:57,08:02:57,par_8_06755,16,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:03:41,08:03:41,par_8_06756,17,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:04:24,08:04:24,par_8_06758,18,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:05:07,08:05:07,par_8_06759,19,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:06:34,08:06:34,par_8_07364,20,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:07:17,08:07:17,par_8_06771,21,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:08:00,08:08:00,par_8_12723,22,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:08:22,08:08:22,par_8_18077,23,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:09:05,08:09:05,par_8_18078,24,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:09:48,08:09:48,par_8_07374,25,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:10:31,08:10:31,par_8_07376,26,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:11:36,08:11:36,par_8_18639,27,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:11:58,08:11:58,par_8_18637,28,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:12:19,08:12:19,par_8_18635,29,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:12:41,08:12:41,par_8_09128,30,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:13:24,08:13:24,par_8_18634,31,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:14:07,08:14:07,par_8_50020,32,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:14:51,08:14:51,par_8_06571,33,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:15:34,08:15:34,par_8_06572,34,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:16:17,08:16:17,par_8_06573,35,,,,
6044_8__827___-8__827____7_07:50:00_1_-__9_8__827___,08:17:00,08:17:00,par_8_09097,36,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:00:00,08:00:00,par_8_09097,0,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:01:35,08:01:35,par_8_11535,1,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:02:24,08:02:24,par_8_11632,2,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:03:12,08:03:12,par_8_06647,3,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:04:00,08:04:00,par_8_06648,4,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:04:48,08:04:48,par_8_06650,5,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:05:36,08:05:36,par_8_06652,6,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:06:24,08:06:24,par_8_06654,7,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:07:12,08:07:12,par_8_06656,8,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:08:00,08:08:00,par_8_06658,9,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:08:48,08:08:48,par_8_06636,10,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:09:36,08:09:36,par_8_06638,11,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:10:24,08:10:24,par_8_06641,12,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:11:12,08:11:12,par_8_06643,13,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:12:00,08:12:00,par_8_08395,14,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:13:36,08:13:36,par_8_06660,15,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:14:24,08:14:24,par_8_08398,16,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:15:12,08:15:12,par_8_08399,17,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:16:00,08:16:00,par_8_09681,18,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:16:48,08:16:48,par_8_12508,19,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:17:36,08:17:36,par_8_09645,20,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:18:24,08:18:24,par_8_09683,21,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:19:12,08:19:12,par_8_13189,22,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:20:00,08:20:00,par_8_11534,23,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:20:48,08:20:48,par_8_09096,24,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:21:36,08:21:36,par_8_12875,25,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:22:24,08:22:24,par_8_09679,26,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:23:12,08:23:12,par_8_06664,27,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:24:01,08:24:01,par_8_50021,28,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:25:37,08:25:37,par_8_18639,29,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:26:25,08:26:25,par_8_18637,30,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:27:13,08:27:13,par_8_18635,31,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:28:49,08:28:49,par_8_09128,32,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:29:37,08:29:37,par_8_18634,33,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:30:25,08:30:25,par_8_18636,34,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:32:01,08:32:01,par_8_18638,35,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:33:37,08:33:37,par_8_08419,36,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:35:13,08:35:13,par_8_07375,37,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:36:49,08:36:49,par_8_11330,38,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:38:25,08:38:25,par_8_07373,39,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:40:00,08:40:00,par_8_12724,40,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:41:36,08:41:36,par_8_06772,41,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:43:12,08:43:12,par_8_07365,42,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:44:48,08:44:48,par_8_06770,43,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:46:24,08:46:24,par_8_06763,44,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:48:00,08:48:00,par_8_10614,45,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:49:36,08:49:36,par_8_06769,46,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:51:12,08:51:12,par_8_06792,47,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:52:48,08:52:48,par_8_06790,48,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:54:24,08:54:24,par_8_12925,49,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:56:00,08:56:00,par_8_07236,50,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:57:36,08:57:36,par_8_06841,51,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:58:24,08:58:24,par_8_18823,52,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,08:59:12,08:59:12,par_8_07369,53,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,09:00:48,09:00:48,par_8_16646,54,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,09:02:24,09:02:24,par_8_16645,55,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,09:04:00,09:04:00,par_8_07363,56,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,09:05:36,09:05:36,par_8_1322,57,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,09:07:12,09:07:12,par_8_1316,58,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,09:08:48,09:08:48,par_8_1314,59,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,09:10:24,09:10:24,par_8_4921,60,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,09:12:00,09:12:00,par_8_07384,61,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,09:13:36,09:13:36,par_8_07385,62,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,09:15:12,09:15:12,par_8_07386,63,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,09:16:48,09:16:48,par_8_07396,64,,,,
6044_8__827___-8__827____7_08:00:00_2_-__11_8__827___,09:20:00,09:20:00,par_8_4593,65,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:05:00,08:05:00,par_8_4593,0,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:05:43,08:05:43,par_8_07324,1,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:06:04,08:06:04,par_8_07325,2,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:06:48,08:06:48,par_8_07326,3,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:07:31,08:07:31,par_8_07327,4,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:08:14,08:08:14,par_8_4922,5,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:08:57,08:08:57,par_8_1313,6,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:09:40,08:09:40,par_8_1315,7,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:10:24,08:10:24,par_8_1321,8,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:11:07,08:11:07,par_8_07333,9,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:11:50,08:11:50,par_8_16644,10,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:12:33,08:12:33,par_8_16646,11,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:13:38,08:13:38,par_8_07369,12,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:15:48,08:15:48,par_8_06838,13,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:16:31,08:16:31,par_8_06840,14,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:17:14,08:17:14,par_8_07236,15,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:17:57,08:17:57,par_8_06755,16,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:18:41,08:18:41,par_8_06756,17,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:19:24,08:19:24,par_8_06758,18,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:20:07,08:20:07,par_8_06759,19,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:21:34,08:21:34,par_8_07364,20,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:22:17,08:22:17,par_8_06771,21,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:23:00,08:23:00,par_8_12723,22,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:23:22,08:23:22,par_8_18077,23,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:24:05,08:24:05,par_8_18078,24,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:24:48,08:24:48,par_8_07374,25,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:25:31,08:25:31,par_8_07376,26,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:26:36,08:26:36,par_8_18639,27,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:26:58,08:26:58,par_8_18637,28,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:27:19,08:27:19,par_8_18635,29,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:27:41,08:27:41,par_8_09128,30,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:28:24,08:28:24,par_8_18634,31,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:29:07,08:29:07,par_8_50020,32,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:29:51,08:29:51,par_8_06571,33,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:30:34,08:30:34,par_8_06572,34,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:31:17,08:31:17,par_8_06573,35,,,,
6044_8__827___-8__827____7_08:05:00_1_-__10_8__827___,08:32:00,08:32:00,par_8_09097,36,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:15:00,08:15:00,par_8_09097,0,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:16:35,08:16:35,par_8_11535,1,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:17:24,08:17:24,par_8_11632,2,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:18:12,08:18:12,par_8_06647,3,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:19:00,08:19:00,par_8_06648,4,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:19:48,08:19:48,par_8_06650,5,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:20:36,08:20:36,par_8_06652,6,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:21:24,08:21:24,par_8_06654,7,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:22:12,08:22:12,par_8_06656,8,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:23:00,08:23:00,par_8_06658,9,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:23:48,08:23:48,par_8_06636,10,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:24:36,08:24:36,par_8_06638,11,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:25:24,08:25:24,par_8_06641,12,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:26:12,08:26:12,par_8_06643,13,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:27:00,08:27:00,par_8_08395,14,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:28:36,08:28:36,par_8_06660,15,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:29:24,08:29:24,par_8_08398,16,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:30:12,08:30:12,par_8_08399,17,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:31:00,08:31:00,par_8_09681,18,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:31:48,08:31:48,par_8_12508,19,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:32:36,08:32:36,par_8_09645,20,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:33:24,08:33:24,par_8_09683,21,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:34:12,08:34:12,par_8_13189,22,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:35:00,08:35:00,par_8_11534,23,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:35:48,08:35:48,par_8_09096,24,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:36:36,08:36:36,par_8_12875,25,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:37:24,08:37:24,par_8_09679,26,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:38:12,08:38:12,par_8_06664,27,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:39:01,08:39:01,par_8_50021,28,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:40:37,08:40:37,par_8_18639,29,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:41:25,08:41:25,par_8_18637,30,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:42:13,08:42:13,par_8_18635,31,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:43:49,08:43:49,par_8_09128,32,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:44:37,08:44:37,par_8_18634,33,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:45:25,08:45:25,par_8_18636,34,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:47:01,08:47:01,par_8_18638,35,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:48:37,08:48:37,par_8_08419,36,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:50:13,08:50:13,par_8_07375,37,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:51:49,08:51:49,par_8_11330,38,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:53:25,08:53:25,par_8_07373,39,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:55:00,08:55:00,par_8_12724,40,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:56:36,08:56:36,par_8_06772,41,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:58:12,08:58:12,par_8_07365,42,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,08:59:48,08:59:48,par_8_06770,43,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:01:24,09:01:24,par_8_06763,44,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:03:00,09:03:00,par_8_10614,45,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:04:36,09:04:36,par_8_06769,46,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:06:12,09:06:12,par_8_06792,47,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:07:48,09:07:48,par_8_06790,48,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:09:24,09:09:24,par_8_12925,49,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:11:00,09:11:00,par_8_07236,50,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:12:36,09:12:36,par_8_06841,51,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:13:24,09:13:24,par_8_18823,52,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:14:12,09:14:12,par_8_07369,53,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:15:48,09:15:48,par_8_16646,54,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:17:24,09:17:24,par_8_16645,55,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:19:00,09:19:00,par_8_07363,56,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:20:36,09:20:36,par_8_1322,57,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:22:12,09:22:12,par_8_1316,58,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:23:48,09:23:48,par_8_1314,59,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:25:24,09:25:24,par_8_4921,60,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:27:00,09:27:00,par_8_07384,61,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:28:36,09:28:36,par_8_07385,62,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:30:12,09:30:12,par_8_07386,63,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:31:48,09:31:48,par_8_07396,64,,,,
6044_8__827___-8__827____7_08:15:00_2_-__12_8__827___,09:35:00,09:35:00,par_8_4593,65,,,,
