trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
93433_8__574___-956695,07:14:43,07:14:43,par_8_12189,3,,,,
93433_8__574___-956695,07:15:44,07:15:44,par_8_12186,4,,,,
93433_8__574___-956695,07:16:22,07:16:22,par_8_12605,5,,,,
93433_8__574___-956695,07:18:01,07:18:01,par_8_18709,6,,,,
93433_8__574___-956695,07:19:04,07:19:04,par_8_18806,7,,,,
93433_8__574___-956695,07:19:58,07:19:58,par_8_18807,8,,,,
93433_8__574___-956695,07:21:09,07:21:09,par_8_18808,9,,,,
93433_8__574___-956695,07:22:03,07:22:03,par_8_12293,10,,,,
93433_8__574___-956695,07:22:44,07:22:44,par_8_12185,11,,,,
93433_8__574___-956695,07:23:42,07:23:42,par_8_13289,12,,,,
93433_8__574___-956695,07:24:40,07:24:40,par_8_13291,13,,,,
93433_8__574___-956695,07:25:18,07:25:18,par_8_17983,14,,,,
93433_8__574___-956695,07:26:51,07:26:51,par_8_12183,15,,,,
93433_8__574___-956695,07:27:38,07:27:38,par_8_12607,16,,,,
93433_8__574___-956695,07:28:19,07:28:19,par_8_09886,17,,,,
93433_8__574___-956695,07:28:51,07:28:51,par_8_12296,18,,,,
93433_8__574___-956695,07:29:33,07:29:33,par_8_15066,19,,,,
93433_8__574___-956695,07:30:17,07:30:17,par_8_15567,20,,,,
93433_8__574___-956695,07:33:25,07:33:25,par_8_15541,21,,,,
93433_8__574___-956695,07:34:30,07:34:30,par_8_18282,22,,,,
93433_8__574___-956695,07:35:44,07:35:44,par_8_15574,23,,,,
93433_8__574___-956695,07:37:39,07:37:39,par_8_15575,24,,,,
93433_8__574___-956695,07:38:21,07:38:21,par_8_15576,25,,,,
93433_8__574___-956695,07:39:46,07:39:46,par_8_18809,26,,,,
93433_8__574___-956695,07:40:21,07:40:21,par_8_18436,27,,,,
93433_8__574___-956695,07:41:23,07:41:23,par_8_08777,28,,,,
93433_8__574___-956695,07:45:24,07:45:24,par_8_08775,29,,,,
93433_8__574___-956695,07:49:41,07:49:41,par_8_10472,30,,,,
93433_8__574___-956695,07:52:10,07:52:10,par_8_08653,31,,,,
93433_8__574___-956695,07:53:14,07:53:14,par_8_08410,32,,,,
93433_8__574___-956695,07:55:15,07:55:15,par_8_3592,33,,,,
93433_8__574___-956695,07:57:00,07:57:00,par_8_15557,34,,,,
93433_8__574___-956696,08:02:00,08:02:00,par_8_15557,0,,,,
93433_8__574___-956696,08:05:02,08:05:02,par_8_08458,1,,,,
93433_8__574___-956696,08:07:32,08:07:32,par_8_08409,2,,,,
93433_8__574___-956696,08:09:04,08:09:04,par_8_08654,3,,,,
93433_8__574___-956696,08:12:46,08:12:46,par_8_10471,4,,,,
93433_8__574___-956696,08:17:52,08:17:52,par_8_08774,5,,,,
93433_8__574___-956696,08:25:00,08:25:00,par_8_13214,6,,,,
93433_8__574___-956696,08:28:07,08:28:07,par_8_15648,7,,,,
93433_8__574___-956696,08:29:01,08:29:01,par_8_15649,8,,,,
93433_8__574___-956696,08:31:38,08:31:38,par_8_15650,9,,,,
93433_8__574___-956696,08:32:57,08:32:57,par_8_18281,10,,,,
93433_8__574___-956696,08:33:58,08:33:58,par_8_15651,11,,,,
93433_8__574___-956696,08:37:46,08:37:46,par_8_15566,12,,,,
93433_8__574___-956696,08:38:58,08:38:58,par_8_15568,13,,,,
93433_8__574___-956696,08:39:46,08:39:46,par_8_15065,14,,,,
93433_8__574___-956696,08:41:00,08:41:00,par_8_17338,15,,,,
93433_8__574___-956696,08:42:20,08:42:20,par_8_11645,16,,,,
93433_8__574___-956696,08:43:01,08:43:01,par_8_15075,17,,,,
93433_8__574___-956696,08:44:05,08:44:05,par_8_13292,18,,,,
93433_8__574___-956696,08:44:43,08:44:43,par_8_17084,19,,,,
93433_8__574___-956696,08:46:19,08:46:19,par_8_17086,20,,,,
93433_8__574___-956696,08:47:08,08:47:08,par_8_12295,21,,,,
93433_8__574___-956696,08:48:05,08:48:05,par_8_12603,22,,,,
93433_8__574___-956696,08:49:19,08:49:19,par_8_12606,23,,,,
93433_8__574___-956696,08:50:26,08:50:26,par_8_12187,24,,,,
93433_8__574___-956696,08:51:47,08:51:47,par_8_12188,25,,,,
93433_8__574___-956696,08:53:12,08:53:12,par_8_15304,26,,,,
93433_8__574___-956696,08:54:32,08:54:32,par_8_15577,27,,,,
93433_8__574___-956696,08:55:00,08:55:00,par_8_15579,28,,,,
93434_8__574___-956491,05:55:00,05:55:00,par_8_15580,0,,,,
93434_8__574___-956491,05:55:46,05:55:46,par_8_15578,1,,,,
93434_8__574___-956491,05:56:40,05:56:40,par_8_15305,2,,,,
93434_8__574___-956491,05:57:32,05:57:32,par_8_12189,3,,,,
93434_8__574___-956491,05:58:29,05:58:29,par_8_12186,4,,,,
93434_8__574___-956491,05:59:04,05:59:04,par_8_12605,5,,,,
93434_8__574___-956491,06:00:37,06:00:37,par_8_18709,6,,,,
93434_8__574___-956491,06:01:35,06:01:35,par_8_18806,7,,,,
93434_8__574___-956491,06:02:26,06:02:26,par_8_18807,8,,,,
93434_8__574___-956491,06:03:32,06:03:32,par_8_18808,9,,,,
93434_8__574___-956491,06:04:23,06:04:23,par_8_12293,10,,,,
93434_8__574___-956491,06:05:01,06:05:01,par_8_12185,11,,,,
93434_8__574___-956491,06:05:56,06:05:56,par_8_13289,12,,,,
93434_8__574___-956491,06:06:50,06:06:50,par_8_13291,13,,,,
93434_8__574___-956491,06:07:25,06:07:25,par_8_17983,14,,,,
93434_8__574___-956491,06:08:52,06:08:52,par_8_12183,15,,,,
93434_8__574___-956491,06:09:35,06:09:35,par_8_12607,16,,,,
93434_8__574___-956491,06:10:13,06:10:13,par_8_09886,17,,,,
93434_8__574___-956491,06:10:44,06:10:44,par_8_12296,18,,,,
93434_8__574___-956491,06:11:23,06:11:23,par_8_15066,19,,,,
93434_8__574___-956491,06:12:04,06:12:04,par_8_15567,20,,,,
93434_8__574___-956491,06:14:59,06:14:59,par_8_15541,21,,,,
93434_8__574___-956491,06:16:00,06:16:00,par_8_18282,22,,,,
93434_8__574___-956491,06:17:09,06:17:09,par_8_15574,23,,,,
93434_8__574___-956491,06:18:57,06:18:57,par_8_15575,24,,,,
93434_8__574___-956491,06:19:36,06:19:36,par_8_15576,25,,,,
93434_8__574___-956491,06:20:55,06:20:55,par_8_18809,26,,,,
93434_8__574___-956491,06:21:28,06:21:28,par_8_18436,27,,,,
93434_8__574___-956491,06:22:26,06:22:26,par_8_08777,28,,,,
93434_8__574___-956491,06:26:11,06:26:11,par_8_08775,29,,,,
93434_8__574___-956491,06:30:10,06:30:10,par_8_10472,30,,,,
93434_8__574___-956491,06:32:30,06:32:30,par_8_08653,31,,,,
93434_8__574___-956491,06:33:29,06:33:29,par_8_08410,32,,,,
93434_8__574___-956491,06:35:22,06:35:22,par_8_3592,33,,,,
93434_8__574___-956491,06:37:00,06:37:00,par_8_15557,34,,,,
93434_8__574___-956492,06:42:00,06:42:00,par_8_15557,0,,,,
93434_8__574___-956492,06:44:07,06:44:07,par_8_08458,1,,,,
93434_8__574___-956492,06:45:52,06:45:52,par_8_08409,2,,,,
93434_8__574___-956492,06:46:56,06:46:56,par_8_08654,3,,,,
93434_8__574___-956492,06:49:31,06:49:31,par_8_10471,4,,,,
93434_8__574___-956492,06:53:04,06:53:04,par_8_08774,5,,,,
93434_8__574___-956492,06:58:03,06:58:03,par_8_13214,6,,,,
93434_8__574___-956492,07:00:14,07:00:14,par_8_15648,7,,,,
93434_8__574___-956492,07:00:52,07:00:52,par_8_15649,8,,,,
93434_8__574___-956492,07:02:41,07:02:41,par_8_15650,9,,,,
93434_8__574___-956492,07:03:36,07:03:36,par_8_18281,10,,,,
93434_8__574___-956492,07:04:19,07:04:19,par_8_15651,11,,,,
93434_8__574___-956492,07:06:58,07:06:58,par_8_15566,12,,,,
93434_8__574___-956492,07:07:48,07:07:48,par_8_15568,13,,,,
93434_8__574___-956492,07:08:22,07:08:22,par_8_15065,14,,,,
93434_8__574___-956492,07:09:14,07:09:14,par_8_17338,15,,,,
93434_8__574___-956492,07:10:09,07:10:09,par_8_11645,16,,,,
93434_8__574___-956492,07:10:38,07:10:38,par_8_15075,17,,,,
93434_8__574___-956492,07:11:23,07:11:23,par_8_13292,18,,,,
93434_8__574___-956492,07:11:49,07:11:49,par_8_17084,19,,,,
93434_8__574___-956492,07:12:56,07:12:56,par_8_17086,20,,,,
93434_8__574___-956492,07:13:31,07:13:31,par_8_12295,21,,,,
93434_8__574___-956492,07:14:10,07:14:10,par_8_12603,22,,,,
93434_8__574___-956492,07:15:02,07:15:02,par_8_12606,23,,,,
93434_8__574___-956492,07:15:48,07:15:48,par_8_12187,24,,,,
93434_8__574___-956492,07:16:46,07:16:46,par_8_12188,25,,,,
93434_8__574___-956492,07:17:45,07:17:45,par_8_15304,26,,,,
93434_8__574___-956492,07:18:40,07:18:40,par_8_15577,27,,,,
93434_8__574___-956492,07:19:00,07:19:00,par_8_15579,28,,,,
93434_8__574___-956493,07:24:00,07:24:00,par_8_15580,0,,,,
93434_8__574___-956493,07:24:44,07:24:44,par_8_15578,1,,,,
93434_8__574___-956493,07:25:35,07:25:35,par_8_15305,2,,,,
93434_8__574___-956493,07:26:25,07:26:25,par_8_12189,3,,,,
93434_8__574___-956493,07:27:19,07:27:19,par_8_12186,4,,,,
93434_8__574___-956493,07:27:53,07:27:53,par_8_12605,5,,,,
93434_8__574___-956493,07:29:21,07:29:21,par_8_18709,6,,,,
93434_8__574___-956493,07:30:17,07:30:17,par_8_18806,7,,,,
93434_8__574___-956493,07:31:05,07:31:05,par_8_18807,8,,,,
93434_8__574___-956493,07:32:08,07:32:08,par_8_18808,9,,,,
93434_8__574___-956493,07:32:56,07:32:56,par_8_12293,10,,,,
93434_8__574___-956493,07:33:32,07:33:32,par_8_12185,11,,,,
93434_8__574___-956493,07:34:24,07:34:24,par_8_13289,12,,,,
93434_8__574___-956493,07:35:16,07:35:16,par_8_13291,13,,,,
93434_8__574___-956493,07:35:49,07:35:49,par_8_17983,14,,,,
93434_8__574___-956493,07:37:12,07:37:12,par_8_12183,15,,,,
93434_8__574___-956493,07:37:54,07:37:54,par_8_12607,16,,,,
93434_8__574___-956493,07:38:30,07:38:30,par_8_09886,17,,,,
93434_8__574___-956493,07:38:59,07:38:59,par_8_12296,18,,,,
93434_8__574___-956493,07:39:36,07:39:36,par_8_15066,19,,,,
93434_8__574___-956493,07:40:16,07:40:16,par_8_15567,20,,,,
93434_8__574___-956493,07:43:02,07:43:02,par_8_15541,21,,,,
93434_8__574___-956493,07:44:00,07:44:00,par_8_18282,22,,,,
93434_8__574___-956493,07:45:06,07:45:06,par_8_15574,23,,,,
93434_8__574___-956493,07:46:48,07:46:48,par_8_15575,24,,,,
93434_8__574___-956493,07:47:26,07:47:26,par_8_15576,25,,,,
93434_8__574___-956493,07:48:41,07:48:41,par_8_18809,26,,,,
93434_8__574___-956493,07:49:12,07:49:12,par_8_18436,27,,,,
93434_8__574___-956493,07:50:08,07:50:08,par_8_08777,28,,,,
93434_8__574___-956493,07:53:42,07:53:42,par_8_08775,29,,,,
93434_8__574___-956493,07:57:30,07:57:30,par_8_10472,30,,,,
93434_8__574___-956493,07:59:43,07:59:43,par_8_08653,31,,,,
93434_8__574___-956493,08:00:39,08:00:39,par_8_08410,32,,,,
93434_8__574___-956493,08:02:26,08:02:26,par_8_3592,33,,,,
93434_8__574___-956493,08:04:00,08:04:00,par_8_15557,34,,,,
93434_8__574___-956494,08:09:00,08:09:00,par_8_15557,0,,,,
93434_8__574___-956494,08:11:38,08:11:38,par_8_08458,1,,,,
93434_8__574___-956494,08:13:48,08:13:48,par_8_08409,2,,,,
93434_8__574___-956494,08:15:08,08:15:08,par_8_08654,3,,,,
93434_8__574___-956494,08:18:21,08:18:21,par_8_10471,4,,,,
93434_8__574___-956494,08:22:46,08:22:46,par_8_08774,5,,,,
93434_8__574___-956494,08:28:58,08:28:58,par_8_13214,6,,,,
93434_8__574___-956494,08:31:40,08:31:40,par_8_15648,7,,,,
93434_8__574___-956494,08:32:27,08:32:27,par_8_15649,8,,,,
93434_8__574___-956494,08:34:43,08:34:43,par_8_15650,9,,,,
93434_8__574___-956494,08:35:52,08:35:52,par_8_18281,10,,,,
93434_8__574___-956494,08:36:45,08:36:45,par_8_15651,11,,,,
93434_8__574___-956494,08:40:02,08:40:02,par_8_15566,12,,,,
93434_8__574___-956494,08:41:05,08:41:05,par_8_15568,13,,,,
93434_8__574___-956494,08:41:47,08:41:47,par_8_15065,14,,,,
93434_8__574___-956494,08:42:51,08:42:51,par_8_17338,15,,,,
93434_8__574___-956494,08:44:00,08:44:00,par_8_11645,16,,,,
93434_8__574___-956494,08:44:36,08:44:36,par_8_15075,17,,,,
93434_8__574___-956494,08:45:31,08:45:31,par_8_13292,18,,,,
93434_8__574___-956494,08:46:04,08:46:04,par_8_17084,19,,,,
93434_8__574___-956494,08:47:28,08:47:28,par_8_17086,20,,,,
93434_8__574___-956494,08:48:10,08:48:10,par_8_12295,21,,,,
93434_8__574___-956494,08:49:00,08:49:00,par_8_12603,22,,,,
93434_8__574___-956494,08:50:04,08:50:04,par_8_12606,23,,,,
93434_8__574___-956494,08:51:02,08:51:02,par_8_12187,24,,,,
93434_8__574___-956494,08:52:13,08:52:13,par_8_12188,25,,,,
93434_8__574___-956494,08:53:26,08:53:26,par_8_15304,26,,,,
93434_8__574___-956494,08:54:35,08:54:35,par_8_15577,27,,,,
93434_8__574___-956494,08:55:00,08:55:00,par_8_15579,28,,,,
93434_8__574___-956495,09:20:00,09:20:00,par_8_15557,0,,,,
93434_8__574___-956495,09:22:52,09:22:52,par_8_08458,1,,,,
93434_8__574___-956495,09:25:13,09:25:13,par_8_08409,2,,,,
93434_8__574___-956495,09:26:40,09:26:40,par_8_08654,3,,,,
93434_8__574___-956495,09:30:10,09:30:10,par_8_10471,4,,,,
93434_8__574___-956495,09:34:58,09:34:58,par_8_08774,5,,,,
93434_8__574___-956495,09:41:42,09:41:42,par_8_13214,6,,,,
93434_8__574___-956495,09:44:38,09:44:38,par_8_15648,7,,,,
93434_8__574___-956495,09:45:29,09:45:29,par_8_15649,8,,,,
93434_8__574___-956495,09:47:57,09:47:57,par_8_15650,9,,,,
93434_8__574___-956495,09:49:12,09:49:12,par_8_18281,10,,,,
93434_8__574___-956495,09:50:10,09:50:10,par_8_15651,11,,,,
93434_8__574___-956495,09:53:44,09:53:44,par_8_15566,12,,,,
93434_8__574___-956495,09:54:52,09:54:52,par_8_15568,13,,,,
93434_8__574___-956495,09:55:38,09:55:38,par_8_15065,14,,,,
93434_8__574___-956495,09:56:48,09:56:48,par_8_17338,15,,,,
93434_8__574___-956495,09:58:03,09:58:03,par_8_11645,16,,,,
93434_8__574___-956495,09:58:42,09:58:42,par_8_15075,17,,,,
93434_8__574___-956495,09:59:42,09:59:42,par_8_13292,18,,,,
93434_8__574___-956495,10:00:18,10:00:18,par_8_17084,19,,,,
93434_8__574___-956495,10:01:49,10:01:49,par_8_17086,20,,,,
93434_8__574___-956495,10:02:35,10:02:35,par_8_12295,21,,,,
93434_8__574___-956495,10:03:29,10:03:29,par_8_12603,22,,,,
93434_8__574___-956495,10:04:38,10:04:38,par_8_12606,23,,,,
93434_8__574___-956495,10:05:41,10:05:41,par_8_12187,24,,,,
93434_8__574___-956495,10:06:58,10:06:58,par_8_12188,25,,,,
93434_8__574___-956495,10:08:18,10:08:18,par_8_15304,26,,,,
93434_8__574___-956495,10:09:33,10:09:33,par_8_15577,27,,,,
93434_8__574___-956495,10:10:00,10:10:00,par_8_15579,28,,,,
93435_8__574___-956720,06:54:00,06:54:00,par_8_15557,0,,,,
93435_8__574___-956720,06:55:50,06:55:50,par_8_08458,1,,,,
93435_8__574___-956720,06:57:20,06:57:20,par_8_08409,2,,,,
93435_8__574___-956720,06:58:16,06:58:16,par_8_08654,3,,,,
93435_8__574___-956720,07:00:30,07:00:30,par_8_10471,4,,,,
93435_8__574___-956720,07:03:35,07:03:35,par_8_08774,5,,,,
93435_8__574___-956720,07:07:53,07:07:53,par_8_13214,6,,,,
93435_8__574___-956720,07:09:46,07:09:46,par_8_15648,7,,,,
93435_8__574___-956720,07:10:19,07:10:19,par_8_15649,8,,,,
93435_8__574___-956720,07:11:53,07:11:53,par_8_15650,9,,,,
93435_8__574___-956720,07:12:41,07:12:41,par_8_18281,10,,,,
93435_8__574___-956720,07:13:18,07:13:18,par_8_15651,11,,,,
93435_8__574___-956720,07:15:35,07:15:35,par_8_15566,12,,,,
93435_8__574___-956720,07:16:19,07:16:19,par_8_15568,13,,,,
93435_8__574___-956720,07:16:48,07:16:48,par_8_15065,14,,,,
93435_8__574___-956720,07:17:33,07:17:33,par_8_17338,15,,,,
93435_8__574___-956720,07:18:21,07:18:21,par_8_11645,16,,,,
93435_8__574___-956720,07:18:46,07:18:46,par_8_15075,17,,,,
93435_8__574___-956720,07:19:24,07:19:24,par_8_13292,18,,,,
93435_8__574___-956720,07:19:47,07:19:47,par_8_17084,19,,,,
93435_8__574___-956720,07:20:46,07:20:46,par_8_17086,20,,,,
93435_8__574___-956720,07:21:15,07:21:15,par_8_12295,21,,,,
93435_8__574___-956720,07:21:50,07:21:50,par_8_12603,22,,,,
93435_8__574___-956720,07:22:34,07:22:34,par_8_12606,23,,,,
93435_8__574___-956720,07:23:14,07:23:14,par_8_12187,24,,,,
93435_8__574___-956720,07:24:04,07:24:04,par_8_12188,25,,,,
93435_8__574___-956720,07:24:55,07:24:55,par_8_15304,26,,,,
93435_8__574___-956720,07:25:43,07:25:43,par_8_15577,27,,,,
93435_8__574___-956720,07:26:00,07:26:00,par_8_15579,28,,,,
93435_8__574___-956721,07:36:00,07:36:00,par_8_15580,0,,,,
93435_8__574___-956721,07:36:54,07:36:54,par_8_15578,1,,,,
93435_8__574___-956721,07:37:56,07:37:56,par_8_15305,2,,,,
93435_8__574___-956721,07:38:57,07:38:57,par_8_12189,3,,,,
93435_8__574___-956721,07:40:04,07:40:04,par_8_12186,4,,,,
93435_8__574___-956721,07:40:45,07:40:45,par_8_12605,5,,,,
93435_8__574___-956721,07:42:34,07:42:34,par_8_18709,6,,,,
93435_8__574___-956721,07:43:41,07:43:41,par_8_18806,7,,,,
93435_8__574___-956721,07:44:41,07:44:41,par_8_18807,8,,,,
93435_8__574___-956721,07:45:58,07:45:58,par_8_18808,9,,,,
93435_8__574___-956721,07:46:57,07:46:57,par_8_12293,10,,,,
93435_8__574___-956721,07:47:41,07:47:41,par_8_12185,11,,,,
93435_8__574___-956721,07:48:45,07:48:45,par_8_13289,12,,,,
93435_8__574___-956721,07:49:48,07:49:48,par_8_13291,13,,,,
93435_8__574___-956721,07:50:29,07:50:29,par_8_17983,14,,,,
93435_8__574___-956721,07:52:10,07:52:10,par_8_12183,15,,,,
93435_8__574___-956721,07:53:01,07:53:01,par_8_12607,16,,,,
93435_8__574___-956721,07:53:46,07:53:46,par_8_09886,17,,,,
93435_8__574___-956721,07:54:21,07:54:21,par_8_12296,18,,,,
93435_8__574___-956721,07:55:06,07:55:06,par_8_15066,19,,,,
93435_8__574___-956721,07:55:55,07:55:55,par_8_15567,20,,,,
93435_8__574___-956721,07:59:19,07:59:19,par_8_15541,21,,,,
93435_8__574___-956721,08:00:30,08:00:30,par_8_18282,22,,,,
93435_8__574___-956721,08:01:50,08:01:50,par_8_15574,23,,,,
93435_8__574___-956721,08:03:56,08:03:56,par_8_15575,24,,,,
93435_8__574___-956721,08:04:42,08:04:42,par_8_15576,25,,,,
93435_8__574___-956721,08:06:15,08:06:15,par_8_18809,26,,,,
93435_8__574___-956721,08:06:53,08:06:53,par_8_18436,27,,,,
93435_8__574___-956721,08:08:00,08:08:00,par_8_08777,28,,,,
93435_8__574___-956721,08:12:22,08:12:22,par_8_08775,29,,,,
93435_8__574___-956721,08:17:02,08:17:02,par_8_10472,30,,,,
93435_8__574___-956721,08:19:45,08:19:45,par_8_08653,31,,,,
93435_8__574___-956721,08:20:53,08:20:53,par_8_08410,32,,,,
93435_8__574___-956721,08:23:05,08:23:05,par_8_3592,33,,,,
93435_8__574___-956721,08:25:00,08:25:00,par_8_15557,34,,,,
93435_8__574___-956722,08:30:00,08:30:00,par_8_15557,0,,,,
93435_8__574___-956722,08:32:17,08:32:17,par_8_08458,1,,,,
93435_8__574___-956722,08:34:10,08:34:10,par_8_08409,2,,,,
93435_8__574___-956722,08:35:20,08:35:20,par_8_08654,3,,,,
93435_8__574___-956722,08:38:08,08:38:08,par_8_10471,4,,,,
93435_8__574___-956722,08:41:58,08:41:58,par_8_08774,5,,,,
93435_8__574___-956722,08:47:21,08:47:21,par_8_13214,6,,,,
93435_8__574___-956722,08:49:42,08:49:42,par_8_15648,7,,,,
93435_8__574___-956722,08:50:23,08:50:23,par_8_15649,8,,,,
93435_8__574___-956722,08:52:22,08:52:22,par_8_15650,9,,,,
93435_8__574___-956722,08:53:22,08:53:22,par_8_18281,10,,,,
93435_8__574___-956722,08:54:08,08:54:08,par_8_15651,11,,,,
93435_8__574___-956722,08:56:59,08:56:59,par_8_15566,12,,,,
93435_8__574___-956722,08:57:54,08:57:54,par_8_15568,13,,,,
93435_8__574___-956722,08:58:31,08:58:31,par_8_15065,14,,,,
93435_8__574___-956722,08:59:26,08:59:26,par_8_17338,15,,,,
93435_8__574___-956722,09:00:26,09:00:26,par_8_11645,16,,,,
93435_8__574___-956722,09:00:57,09:00:57,par_8_15075,17,,,,
93435_8__574___-956722,09:01:46,09:01:46,par_8_13292,18,,,,
93435_8__574___-956722,09:02:14,09:02:14,par_8_17084,19,,,,
93435_8__574___-956722,09:03:27,09:03:27,par_8_17086,20,,,,
93435_8__574___-956722,09:04:04,09:04:04,par_8_12295,21,,,,
93435_8__574___-956722,09:04:47,09:04:47,par_8_12603,22,,,,
93435_8__574___-956722,09:05:43,09:05:43,par_8_12606,23,,,,
93435_8__574___-956722,09:06:33,09:06:33,par_8_12187,24,,,,
93435_8__574___-956722,09:07:35,09:07:35,par_8_12188,25,,,,
93435_8__574___-956722,09:08:38,09:08:38,par_8_15304,26,,,,
93435_8__574___-956722,09:09:39,09:09:39,par_8_15577,27,,,,
93435_8__574___-956722,09:10:00,09:10:00,par_8_15579,28,,,,
93435_8__574___-956723,09:15:00,09:15:00,par_8_15580,0,,,,
93435_8__574___-956723,09:15:44,09:15:44,par_8_15578,1,,,,
93435_8__574___-956723,09:16:35,09:16:35,par_8_15305,2,,,,
93435_8__574___-956723,09:17:25,09:17:25,par_8_12189,3,,,,
93435_8__574___-956723,09:18:19,09:18:19,par_8_12186,4,,,,
93435_8__574___-956723,09:18:53,09:18:53,par_8_12605,5,,,,
93435_8__574___-956723,09:20:21,09:20:21,par_8_18709,6,,,,
93435_8__574___-956723,09:21:17,09:21:17,par_8_18806,7,,,,
93435_8__574___-956723,09:22:05,09:22:05,par_8_18807,8,,,,
93435_8__574___-956723,09:23:08,09:23:08,par_8_18808,9,,,,
93435_8__574___-956723,09:23:56,09:23:56,par_8_12293,10,,,,
93435_8__574___-956723,09:24:32,09:24:32,par_8_12185,11,,,,
93435_8__574___-956723,09:25:24,09:25:24,par_8_13289,12,,,,
93435_8__574___-956723,09:26:16,09:26:16,par_8_13291,13,,,,
93435_8__574___-956723,09:26:49,09:26:49,par_8_17983,14,,,,
93435_8__574___-956723,09:28:12,09:28:12,par_8_12183,15,,,,
93435_8__574___-956723,09:28:54,09:28:54,par_8_12607,16,,,,
93435_8__574___-956723,09:29:30,09:29:30,par_8_09886,17,,,,
93435_8__574___-956723,09:29:59,09:29:59,par_8_12296,18,,,,
93435_8__574___-956723,09:30:36,09:30:36,par_8_15066,19,,,,
93435_8__574___-956723,09:31:16,09:31:16,par_8_15567,20,,,,
93435_8__574___-956723,09:34:02,09:34:02,par_8_15541,21,,,,
93435_8__574___-956723,09:35:00,09:35:00,par_8_18282,22,,,,
93435_8__574___-956723,09:36:06,09:36:06,par_8_15574,23,,,,
93435_8__574___-956723,09:37:48,09:37:48,par_8_15575,24,,,,
93435_8__574___-956723,09:38:26,09:38:26,par_8_15576,25,,,,
93435_8__574___-956723,09:39:41,09:39:41,par_8_18809,26,,,,
93435_8__574___-956723,09:40:12,09:40:12,par_8_18436,27,,,,
93435_8__574___-956723,09:41:08,09:41:08,par_8_08777,28,,,,
93435_8__574___-956723,09:44:42,09:44:42,par_8_08775,29,,,,
93435_8__574___-956723,09:48:30,09:48:30,par_8_10472,30,,,,
93435_8__574___-956723,09:50:43,09:50:43,par_8_08653,31,,,,
93435_8__574___-956723,09:51:39,09:51:39,par_8_08410,32,,,,
93435_8__574___-956723,09:53:26,09:53:26,par_8_3592,33,,,,
93435_8__574___-956723,09:55:00,09:55:00,par_8_15557,34,,,,
93435_8__574___-956724,10:00:00,10:00:00,par_8_15557,0,,,,
93435_8__574___-956724,10:02:35,10:02:35,par_8_08458,1,,,,
93435_8__574___-956724,10:04:42,10:04:42,par_8_08409,2,,,,
93435_8__574___-956724,10:06:00,10:06:00,par_8_08654,3,,,,
93435_8__574___-956724,10:09:09,10:09:09,par_8_10471,4,,,,
93435_8__574___-956724,10:13:28,10:13:28,par_8_08774,5,,,,
93435_8__574___-956724,10:19:32,10:19:32,par_8_13214,6,,,,
93435_8__574___-956724,10:22:10,10:22:10,par_8_15648,7,,,,
93435_8__574___-956724,10:22:56,10:22:56,par_8_15649,8,,,,
93435_8__574___-956724,10:25:10,10:25:10,par_8_15650,9,,,,
93435_8__574___-956724,10:26:17,10:26:17,par_8_18281,10,,,,
93435_8__574___-956724,10:27:09,10:27:09,par_8_15651,11,,,,
93435_8__574___-956724,10:30:22,10:30:22,par_8_15566,12,,,,
93435_8__574___-956724,10:31:23,10:31:23,par_8_15568,13,,,,
93435_8__574___-956724,10:32:04,10:32:04,par_8_15065,14,,,,
93435_8__574___-956724,10:33:07,10:33:07,par_8_17338,15,,,,
93435_8__574___-956724,10:34:15,10:34:15,par_8_11645,16,,,,
93435_8__574___-956724,10:34:50,10:34:50,par_8_15075,17,,,,
93435_8__574___-956724,10:35:44,10:35:44,par_8_13292,18,,,,
93435_8__574___-956724,10:36:16,10:36:16,par_8_17084,19,,,,
93435_8__574___-956724,10:37:38,10:37:38,par_8_17086,20,,,,
93435_8__574___-956724,10:38:19,10:38:19,par_8_12295,21,,,,
93435_8__574___-956724,10:39:08,10:39:08,par_8_12603,22,,,,
93435_8__574___-956724,10:40:10,10:40:10,par_8_12606,23,,,,
93435_8__574___-956724,10:41:07,10:41:07,par_8_12187,24,,,,
93435_8__574___-956724,10:42:16,10:42:16,par_8_12188,25,,,,
93435_8__574___-956724,10:43:28,10:43:28,par_8_15304,26,,,,
93435_8__574___-956724,10:44:36,10:44:36,par_8_15577,27,,,,
93435_8__574___-956724,10:45:00,10:45:00,par_8_15579,28,,,,
93435_8__574___-956725,10:50:00,10:50:00,par_8_15580,0,,,,
93435_8__574___-956725,10:50:55,10:50:55,par_8_15578,1,,,,
93435_8__574___-956725,10:51:59,10:51:59,par_8_15305,2,,,,
93435_8__574___-956725,10:53:01,10:53:01,par_8_12189,3,,,,
93435_8__574___-956725,10:54:09,10:54:09,par_8_12186,4,,,,
93435_8__574___-956725,10:54:51,10:54:51,par_8_12605,5,,,,
93435_8__574___-956725,10:56:42,10:56:42,par_8_18709,6,,,,
93435_8__574___-956725,10:57:51,10:57:51,par_8_18806,7,,,,
93435_8__574___-956725,10:58:52,10:58:52,par_8_18807,8,,,,
93435_8__574___-956725,11:00:10,11:00:10,par_8_18808,9,,,,
93435_8__574___-956725,11:01:10,11:01:10,par_8_12293,10,,,,
93435_8__574___-956725,11:01:55,11:01:55,par_8_12185,11,,,,
