shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
722_001,40.55102003461289,-3.7056541382480606,140
722_001,40.54498776290196,-3.7032937948788436,141
722_001,40.543161430131015,-3.7020492497640594,142
722_001,40.54016075421648,-3.697028153887921,143
722_001,40.53477906458283,-3.69342326458991,144
722_001,40.532267461478035,-3.69342326458991,145
722_001,40.53008196399693,-3.6932086878459773,146
722_001,40.525286667536584,-3.68926047575769,147
722_001,40.522807332096015,-3.687715523201403,148
722_001,40.520491027971765,-3.686985962272054,149
722_001,40.516673845147444,-3.6856985018084742,150
722_001,40.51403105279653,-3.6844539566936896,151
722_001,40.51236701898579,-3.6848831101815365,152
722_001,40.51089871956496,-3.686256401342685,153
722_001,40.509593537534016,-3.6887454915722544,154
722_001,40.508973567170514,-3.690075867384629,155
722_001,40.506428365618014,-3.691706650638485,156
722_001,40.50300198022857,-3.6949682171461977,157
722_001,40.5008155285505,-3.6962985929585517,158
722_001,40.49889206282906,-3.698959344151265,159
722_001,40.49768455419934,-3.7005901274051216,160
722_001,40.495302108568566,-3.700675958102691,161
722_001,40.494551457487354,-3.700675958102691,162
722_001,40.491679323642686,-3.698487275314624,163
722_001,40.49133464826679,-3.698422905627004,164
722_001,40.48962109197531,-3.698143955859899,165
722_001,40.48776060988927,-3.6970710721402527,166
722_001,40.48656922146548,-3.696084019118196,167
722_001,40.485606303039056,-3.6938095056325397,168
722_001,40.48446383953017,-3.6906766851711907,169
722_001,40.48323974990585,-3.6876940684305826,170
722_001,40.48276642926653,-3.686192031223071,171
722_001,40.48245632083114,-3.6853980972705296,172
722_001,40.48157495219277,-3.685097689829027,173
722_001,40.480546674155455,-3.6853766395961522,174
722_001,40.47741277727461,-3.6862993195950375,175
722_001,40.47142205690221,-3.687736983779358,176
722_001,40.469544745713875,-3.688209052615999,177
722_001,40.46763473177839,-3.6885952907550705,178
722_001,40.4662470807497,-3.6889815288941423,179
