shape_id,shape_pt_lat,shape_pt_lon,shape_pt_sequence
cementerio_001,40.275584767158705,-3.7863081690471843,51
cementerio_001,40.27574029839482,-3.7861418720706346,52
cementerio_001,40.27602680236698,-3.7861579653264226,53
cementerio_001,40.27622735442522,-3.7862116095124163,54
cementerio_001,40.27712369206823,-3.7868660685813946,55
cementerio_001,40.277733522302604,-3.7873113153250486,56
cementerio_001,40.27898181536133,-3.787820935091875,57
cementerio_001,40.279399272159814,-3.788142800207775,58
cementerio_001,40.279477033435526,-3.788089156021782,59
cementerio_001,40.27952205308059,-3.7879228590452323,60
cementerio_001,40.279296954555505,-3.7868767974185924,61
cementerio_001,40.27918645136893,-3.7852084632345315,62
cementerio_001,40.279120967913904,-3.784693479049116,63
cementerio_001,40.2788099206363,-3.7836045020736813,64
cementerio_001,40.27883447705235,-3.7828373902141266,65
cementerio_001,40.279080040722285,-3.782027363005798,66
cementerio_001,40.279624370344244,-3.781195878123072,67
cementerio_001,40.279841282431114,-3.7810939541697146,68
cementerio_001,40.27991085785874,-3.781228064634668,69
cementerio_001,40.28036518951,-3.782821296923087,70
cementerio_001,40.2809749905079,-3.785160183431915,71
cementerio_001,40.281392434999475,-3.7851279969203193,72
cementerio_001,40.28180578435817,-3.785074352734346,73
cementerio_001,40.28239510976661,-3.7845057243629365,74
cementerio_001,40.28359011496281,-3.784103392968057,75
cementerio_001,40.28473599051639,-3.7840068334332897,76
cementerio_001,40.28481374565376,-3.783776163433568,77
cementerio_001,40.28494879383771,-3.7837493413405814,78
cementerio_001,40.28507156467989,-3.783824443200952,79
cementerio_001,40.28508384175185,-3.784146308316852,80
cementerio_001,40.28522707409323,-3.784489631107129,81
cementerio_001,40.28555419952761,-3.7850958098391594,82
cementerio_001,40.28597980034869,-3.7860506763496398,83
cementerio_001,40.28630309148919,-3.787053822627505,84
cementerio_001,40.286569089369294,-3.787606357743125,85
cementerio_001,40.28671641082175,-3.7877941123940726,86
cementerio_001,40.28678188691974,-3.7879496805334227,87
cementerio_001,40.28818960768576,-3.7898969644845697,88
cementerio_001,40.28825099019162,-3.790047168205311,89
cementerio_001,40.288426953066086,-3.790969848204216,90
cementerio_001,40.2885660861774,-3.791694044714976,91
cementerio_001,40.288574270469155,-3.7919086214589086,92
cementerio_001,40.28847605890277,-3.7919676300634917,93
cementerio_001,40.288181423347446,-3.7921124693656427,94
cementerio_001,40.28808730338548,-3.792080282854047,95
cementerio_001,40.28572198478666,-3.792997598434343,96
cementerio_001,40.285500987584065,-3.7932443612885534,97
cementerio_001,40.28531767519855,-3.7932362540390407,98
cementerio_001,40.285027118235995,-3.7935312970619344,99
cementerio_001,40.28453194081623,-3.794164298456536,100
cementerio_001,40.28419636397386,-3.794711469153547,101
cementerio_001,40.28389352490555,-3.7953230128737507,102
cementerio_001,40.283594776927806,-3.7956395135710417,103
cementerio_001,40.283169161090136,-3.7959989296171264,104
cementerio_001,40.28226881106516,-3.797018169150779,105
cementerio_001,40.28218286793581,-3.7971415507785338,106
cementerio_001,40.281843186879215,-3.7976726282197575,107
cementerio_001,40.28142983774919,-3.798101781707624,108
cementerio_001,40.28188820494868,-3.79957699682213,109
cementerio_001,40.28186364964178,-3.800349473100274,110
cementerio_001,40.28354975999479,-3.7995662679849307,111
