trip_id,arrival_time,departure_time,stop_id,stop_sequence,stop_headsign,pickup_type,drop_off_type,shape_dist_traveled
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:32:04,20:32:04,par_8_06354,2,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:32:44,20:32:44,par_8_09955,3,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:33:46,20:33:46,par_8_09952,4,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:34:43,20:34:43,par_8_09951,5,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:35:55,20:35:55,par_8_09948,6,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:40:32,20:40:32,par_8_06075,7,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:44:51,20:44:51,par_8_12454,8,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:46:28,20:46:28,par_8_09946,9,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:47:08,20:47:08,par_8_09944,10,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:47:34,20:47:34,par_8_12460,11,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:48:06,20:48:06,par_8_12458,12,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:49:04,20:49:04,par_8_12506,13,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:52:41,20:52:41,par_8_06158,14,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:53:23,20:53:23,par_8_20845,15,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:55:00,20:55:00,par_8_09144,16,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:56:15,20:56:15,par_8_09147,17,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:56:40,20:56:40,par_8_09146,18,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:57:15,20:57:15,par_8_09145,19,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:58:20,20:58:20,par_8_11122,20,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,20:59:28,20:59:28,par_8_12144,21,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,21:05:07,21:05:07,par_8_11124,22,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,21:12:14,21:12:14,par_8_11126,23,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,21:13:02,21:13:02,par_8_11815,24,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,21:14:01,21:14:01,par_8_11816,25,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,21:14:38,21:14:38,par_8_12595,26,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,21:16:08,21:16:08,par_8_09861,27,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,21:17:15,21:17:15,par_8_12949,28,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,21:18:02,21:18:02,par_8_20874,29,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,21:18:50,21:18:50,par_8_20875,30,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,21:19:32,21:19:32,par_8_20876,31,,,,
630_8__630___-8__630____1_20:30:00_1_pa__30_8__630___,21:20:00,21:20:00,par_8_18884,32,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:30:00,20:30:00,par_8_18884,0,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:30:32,20:30:32,par_8_09859,1,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:31:11,20:31:11,par_8_11810,2,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:31:58,20:31:58,par_8_09860,3,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:33:01,20:33:01,par_8_12950,4,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:34:16,20:34:16,par_8_09873,5,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:35:59,20:35:59,par_8_12596,6,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:36:43,20:36:43,par_8_11813,7,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:37:50,20:37:50,par_8_11814,8,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:38:46,20:38:46,par_8_11127,9,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:46:26,20:46:26,par_8_11125,10,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:52:47,20:52:47,par_8_12145,11,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:54:04,20:54:04,par_8_11123,12,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:55:09,20:55:09,par_8_09147,13,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:55:36,20:55:36,par_8_09146,14,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:56:16,20:56:16,par_8_09145,15,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:57:27,20:57:27,par_8_20904,16,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,20:59:38,20:59:38,par_8_17852,17,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,21:00:52,21:00:52,par_8_12505,18,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,21:01:53,21:01:53,par_8_12507,19,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,21:02:25,21:02:25,par_8_12461,20,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,21:02:59,21:02:59,par_8_09999,21,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,21:03:47,21:03:47,par_8_09945,22,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,21:05:35,21:05:35,par_8_12455,23,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,21:10:39,21:10:39,par_8_06075,24,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,21:15:43,21:15:43,par_8_09949,25,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,21:16:55,21:16:55,par_8_09950,26,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,21:18:12,21:18:12,par_8_09953,27,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,21:19:29,21:19:29,par_8_09954,28,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,21:20:59,21:20:59,par_8_20295,29,,,,
630_8__630___-8__630____1_20:30:00_2_pa__31_8__630___,21:22:00,21:22:00,par_8_15797,30,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:00:00,21:00:00,par_8_15797,0,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:01:06,21:01:06,par_8_20294,1,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:01:56,21:01:56,par_8_06354,2,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:02:34,21:02:34,par_8_09955,3,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:03:32,21:03:32,par_8_09952,4,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:04:25,21:04:25,par_8_09951,5,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:05:33,21:05:33,par_8_09948,6,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:09:52,21:09:52,par_8_06075,7,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:13:55,21:13:55,par_8_12454,8,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:15:26,21:15:26,par_8_09946,9,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:16:03,21:16:03,par_8_09944,10,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:16:28,21:16:28,par_8_12460,11,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:16:58,21:16:58,par_8_12458,12,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:17:52,21:17:52,par_8_12506,13,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:21:15,21:21:15,par_8_06158,14,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:21:55,21:21:55,par_8_20845,15,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:23:26,21:23:26,par_8_09144,16,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:24:36,21:24:36,par_8_09147,17,,,,
630_8__630___-8__630____1_21:00:00_1_c.__31_8__630___,21:25:00,21:25:00,par_8_09146,18,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:15:00,21:15:00,par_8_09146,0,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:15:26,21:15:26,par_8_09145,1,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:16:15,21:16:15,par_8_20904,2,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:17:44,21:17:44,par_8_17852,3,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:18:35,21:18:35,par_8_12505,4,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:19:16,21:19:16,par_8_12507,5,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:19:38,21:19:38,par_8_12461,6,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:20:01,21:20:01,par_8_09999,7,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:20:34,21:20:34,par_8_09945,8,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:21:48,21:21:48,par_8_12455,9,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:25:15,21:25:15,par_8_06075,10,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:28:43,21:28:43,par_8_09949,11,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:29:32,21:29:32,par_8_09950,12,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:30:24,21:30:24,par_8_09953,13,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:31:17,21:31:17,par_8_09954,14,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:32:18,21:32:18,par_8_20295,15,,,,
630_8__630___-8__630____1_21:15:00_2_c.__32_8__630___,21:33:00,21:33:00,par_8_15797,16,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:30:00,21:30:00,par_8_15797,0,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:31:05,21:31:05,par_8_20294,1,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:31:54,21:31:54,par_8_06354,2,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:32:32,21:32:32,par_8_09955,3,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:33:28,21:33:28,par_8_09952,4,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:34:21,21:34:21,par_8_09951,5,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:35:28,21:35:28,par_8_09948,6,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:39:43,21:39:43,par_8_06075,7,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:43:43,21:43:43,par_8_12454,8,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:45:12,21:45:12,par_8_09946,9,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:45:49,21:45:49,par_8_09944,10,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:46:13,21:46:13,par_8_12460,11,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:46:42,21:46:42,par_8_12458,12,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:47:36,21:47:36,par_8_12506,13,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:50:56,21:50:56,par_8_06158,14,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:51:35,21:51:35,par_8_20845,15,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:53:05,21:53:05,par_8_09144,16,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:54:14,21:54:14,par_8_09147,17,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:54:37,21:54:37,par_8_09146,18,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:55:09,21:55:09,par_8_09145,19,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:56:09,21:56:09,par_8_11122,20,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,21:57:12,21:57:12,par_8_12144,21,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,22:02:25,22:02:25,par_8_11124,22,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,22:11:26,22:11:26,par_8_09861,23,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,22:12:27,22:12:27,par_8_12949,24,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,22:13:11,22:13:11,par_8_20874,25,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,22:13:55,22:13:55,par_8_20875,26,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,22:14:34,22:14:34,par_8_20876,27,,,,
630_8__630___-8__630____1_21:30:00_1_-__32_8__630___,22:15:00,22:15:00,par_8_18884,28,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:30:00,21:30:00,par_8_18884,0,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:30:27,21:30:27,par_8_09859,1,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:31:00,21:31:00,par_8_11810,2,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:31:39,21:31:39,par_8_09860,3,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:32:33,21:32:33,par_8_12950,4,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:33:36,21:33:36,par_8_09873,5,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:42:54,21:42:54,par_8_11125,6,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:48:17,21:48:17,par_8_12145,7,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:49:22,21:49:22,par_8_11123,8,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:50:16,21:50:16,par_8_09147,9,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:50:40,21:50:40,par_8_09146,10,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:51:13,21:51:13,par_8_09145,11,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:52:13,21:52:13,par_8_20904,12,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:54:04,21:54:04,par_8_17852,13,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:55:07,21:55:07,par_8_12505,14,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:55:58,21:55:58,par_8_12507,15,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:56:26,21:56:26,par_8_12461,16,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:56:54,21:56:54,par_8_09999,17,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:57:35,21:57:35,par_8_09945,18,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,21:59:07,21:59:07,par_8_12455,19,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,22:03:24,22:03:24,par_8_06075,20,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,22:07:41,22:07:41,par_8_09949,21,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,22:08:42,22:08:42,par_8_09950,22,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,22:09:47,22:09:47,par_8_09953,23,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,22:10:52,22:10:52,par_8_09954,24,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,22:12:08,22:12:08,par_8_20295,25,,,,
630_8__630___-8__630____1_21:30:00_2_-__33_8__630___,22:13:00,22:13:00,par_8_15797,26,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:00:00,22:00:00,par_8_15797,0,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:01:05,22:01:05,par_8_20294,1,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:01:54,22:01:54,par_8_06354,2,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:02:32,22:02:32,par_8_09955,3,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:03:28,22:03:28,par_8_09952,4,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:04:21,22:04:21,par_8_09951,5,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:05:28,22:05:28,par_8_09948,6,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:09:43,22:09:43,par_8_06075,7,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:13:43,22:13:43,par_8_12454,8,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:15:12,22:15:12,par_8_09946,9,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:15:49,22:15:49,par_8_09944,10,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:16:13,22:16:13,par_8_12460,11,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:16:42,22:16:42,par_8_12458,12,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:17:36,22:17:36,par_8_12506,13,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:20:56,22:20:56,par_8_06158,14,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:21:35,22:21:35,par_8_20845,15,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:23:05,22:23:05,par_8_09144,16,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:24:14,22:24:14,par_8_09147,17,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:24:37,22:24:37,par_8_09146,18,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:25:09,22:25:09,par_8_09145,19,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:26:09,22:26:09,par_8_11122,20,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:27:12,22:27:12,par_8_12144,21,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:32:25,22:32:25,par_8_11124,22,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:41:26,22:41:26,par_8_09861,23,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:42:27,22:42:27,par_8_12949,24,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:43:11,22:43:11,par_8_20874,25,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:43:55,22:43:55,par_8_20875,26,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:44:34,22:44:34,par_8_20876,27,,,,
630_8__630___-8__630____1_22:00:00_1_-__33_8__630___,22:45:00,22:45:00,par_8_18884,28,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:30:00,22:30:00,par_8_15797,0,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:31:06,22:31:06,par_8_20294,1,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:31:56,22:31:56,par_8_06354,2,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:32:34,22:32:34,par_8_09955,3,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:33:32,22:33:32,par_8_09952,4,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:34:25,22:34:25,par_8_09951,5,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:35:33,22:35:33,par_8_09948,6,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:39:52,22:39:52,par_8_06075,7,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:43:55,22:43:55,par_8_12454,8,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:45:26,22:45:26,par_8_09946,9,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:46:03,22:46:03,par_8_09944,10,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:46:28,22:46:28,par_8_12460,11,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:46:58,22:46:58,par_8_12458,12,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:47:52,22:47:52,par_8_12506,13,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:51:15,22:51:15,par_8_06158,14,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:51:55,22:51:55,par_8_20845,15,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:53:26,22:53:26,par_8_09144,16,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:54:36,22:54:36,par_8_09147,17,,,,
630_8__630___-8__630____1_22:30:00_1_c.__34_8__630___,22:55:00,22:55:00,par_8_09146,18,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:30:00,22:30:00,par_8_18884,0,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:30:27,22:30:27,par_8_09859,1,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:31:00,22:31:00,par_8_11810,2,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:31:39,22:31:39,par_8_09860,3,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:32:33,22:32:33,par_8_12950,4,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:33:36,22:33:36,par_8_09873,5,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:42:54,22:42:54,par_8_11125,6,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:48:17,22:48:17,par_8_12145,7,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:49:22,22:49:22,par_8_11123,8,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:50:16,22:50:16,par_8_09147,9,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:50:40,22:50:40,par_8_09146,10,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:51:13,22:51:13,par_8_09145,11,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:52:13,22:52:13,par_8_20904,12,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:54:04,22:54:04,par_8_17852,13,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:55:07,22:55:07,par_8_12505,14,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:55:58,22:55:58,par_8_12507,15,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:56:26,22:56:26,par_8_12461,16,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:56:54,22:56:54,par_8_09999,17,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:57:35,22:57:35,par_8_09945,18,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,22:59:07,22:59:07,par_8_12455,19,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,23:03:24,23:03:24,par_8_06075,20,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,23:07:41,23:07:41,par_8_09949,21,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,23:08:42,23:08:42,par_8_09950,22,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,23:09:47,23:09:47,par_8_09953,23,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,23:10:52,23:10:52,par_8_09954,24,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,23:12:08,23:12:08,par_8_20295,25,,,,
630_8__630___-8__630____1_22:30:00_2_-__34_8__630___,23:13:00,23:13:00,par_8_15797,26,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:30:00,23:30:00,par_8_15797,0,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:31:05,23:31:05,par_8_20294,1,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:31:54,23:31:54,par_8_06354,2,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:32:32,23:32:32,par_8_09955,3,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:33:28,23:33:28,par_8_09952,4,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:34:21,23:34:21,par_8_09951,5,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:35:28,23:35:28,par_8_09948,6,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:39:43,23:39:43,par_8_06075,7,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:43:43,23:43:43,par_8_12454,8,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:45:12,23:45:12,par_8_09946,9,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:45:49,23:45:49,par_8_09944,10,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:46:13,23:46:13,par_8_12460,11,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:46:42,23:46:42,par_8_12458,12,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:47:36,23:47:36,par_8_12506,13,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:50:56,23:50:56,par_8_06158,14,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:51:35,23:51:35,par_8_20845,15,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:53:05,23:53:05,par_8_09144,16,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:54:14,23:54:14,par_8_09147,17,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:54:37,23:54:37,par_8_09146,18,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:55:09,23:55:09,par_8_09145,19,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:56:09,23:56:09,par_8_11122,20,,,,
630_8__630___-8__630____1_23:30:00_1_-__35_8__630___,23:57:12,23:57:12,par_8_12144,21,,,,
